HITId,Input.hit,item,prediction
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-cutoff-task5,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-error-task1,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-error-task2,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-error-task3,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-error-task4,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-error-task5,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-loading-task1,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-loading-task2,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-loading-task3,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-loading-task4,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-loading-task5,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-popup-task1,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-popup-task2,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-popup-task3,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-popup-task4,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-popup-task5,not
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-pornographic-task1,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-pornographic-task2,yes
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-pornographic-task3,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-pornographic-task4,no
3LG268AV3861K9PV8YI5SG6HPI1ERH,299,Answer.question-pornographic-task5,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-ad-task1,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-ad-task2,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-ad-task3,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-ad-task4,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-ad-task5,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-captcha-task1,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-captcha-task2,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-captcha-task3,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-captcha-task4,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-captcha-task5,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-cutoff-task1,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-cutoff-task2,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-cutoff-task3,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-cutoff-task4,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-cutoff-task5,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-error-task1,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-error-task2,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-error-task3,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-error-task4,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-error-task5,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-loading-task1,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-loading-task2,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-loading-task3,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-loading-task4,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-loading-task5,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-popup-task1,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-popup-task2,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-popup-task3,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-popup-task4,not
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-popup-task5,very
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-pornographic-task1,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-pornographic-task2,yes
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-pornographic-task3,no
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-pornographic-task4,yes
3FVBZG9CLJEP4PWY4M7WTN2788TH01,280,Answer.question-pornographic-task5,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-ad-task1,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-ad-task2,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-ad-task3,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-ad-task4,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-ad-task5,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-captcha-task1,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-captcha-task2,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-captcha-task3,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-captcha-task4,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-captcha-task5,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-cutoff-task1,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-cutoff-task2,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-cutoff-task3,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-cutoff-task4,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-cutoff-task5,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-error-task1,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-error-task2,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-error-task3,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-error-task4,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-error-task5,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-loading-task1,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-loading-task2,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-loading-task3,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-loading-task4,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-loading-task5,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-popup-task1,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-popup-task2,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-popup-task3,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-popup-task4,not
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-popup-task5,very
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-pornographic-task1,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-pornographic-task2,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-pornographic-task3,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-pornographic-task4,no
3R868ACW4SC86E7DOA26EMTSBFZGZT,268,Answer.question-pornographic-task5,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-ad-task1,yes
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-ad-task2,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-ad-task3,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-ad-task4,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-ad-task5,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-captcha-task1,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-captcha-task2,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-captcha-task3,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-captcha-task4,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-captcha-task5,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-cutoff-task1,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-cutoff-task2,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-cutoff-task3,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-cutoff-task4,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-cutoff-task5,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-error-task1,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-error-task2,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-error-task3,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-error-task4,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-error-task5,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-loading-task1,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-loading-task2,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-loading-task3,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-loading-task4,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-loading-task5,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-popup-task1,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-popup-task2,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-popup-task3,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-popup-task4,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-popup-task5,not
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-pornographic-task1,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-pornographic-task2,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-pornographic-task3,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-pornographic-task4,no
3B6F54KMR2CE1NVWBZNVB6SJMBG1S9,236,Answer.question-pornographic-task5,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-ad-task1,yes
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-ad-task2,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-ad-task3,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-ad-task4,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-ad-task5,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-captcha-task1,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-captcha-task2,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-captcha-task3,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-captcha-task4,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-captcha-task5,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-cutoff-task1,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-cutoff-task2,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-cutoff-task3,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-cutoff-task4,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-cutoff-task5,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-error-task1,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-error-task2,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-error-task3,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-error-task4,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-error-task5,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-loading-task1,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-loading-task2,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-loading-task3,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-loading-task4,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-loading-task5,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-popup-task1,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-popup-task2,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-popup-task3,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-popup-task4,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-popup-task5,not
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-pornographic-task1,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-pornographic-task2,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-pornographic-task3,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-pornographic-task4,no
31HLTCK4BLVRXU23NDD3TGGWN4TGVT,238,Answer.question-pornographic-task5,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-ad-task1,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-ad-task2,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-ad-task3,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-ad-task4,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-ad-task5,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-captcha-task1,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-captcha-task2,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-captcha-task3,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-captcha-task4,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-captcha-task5,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-cutoff-task1,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-cutoff-task2,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-cutoff-task3,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-cutoff-task4,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-cutoff-task5,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-error-task1,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-error-task2,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-error-task3,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-error-task4,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-error-task5,very
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-loading-task1,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-loading-task2,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-loading-task3,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-loading-task4,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-loading-task5,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-popup-task1,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-popup-task2,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-popup-task3,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-popup-task4,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-popup-task5,not
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-pornographic-task1,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-pornographic-task2,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-pornographic-task3,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-pornographic-task4,no
3KQC8JMJGCSLLHVVN9PFVL0EBKDH3W,288,Answer.question-pornographic-task5,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-ad-task1,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-ad-task2,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-ad-task3,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-ad-task4,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-ad-task5,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-captcha-task1,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-captcha-task2,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-captcha-task3,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-captcha-task4,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-captcha-task5,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-cutoff-task1,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-cutoff-task2,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-cutoff-task3,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-cutoff-task4,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-cutoff-task5,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-error-task1,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-error-task2,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-error-task3,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-error-task4,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-error-task5,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-loading-task1,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-loading-task2,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-loading-task3,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-loading-task4,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-loading-task5,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-popup-task1,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-popup-task2,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-popup-task3,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-popup-task4,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-popup-task5,not
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-pornographic-task1,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-pornographic-task2,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-pornographic-task3,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-pornographic-task4,no
307FVKVSYRF9AO8NAE8MED3QBHD745,278,Answer.question-pornographic-task5,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-ad-task1,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-ad-task2,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-ad-task3,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-ad-task4,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-ad-task5,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-captcha-task1,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-captcha-task2,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-captcha-task3,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-captcha-task4,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-captcha-task5,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-cutoff-task1,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-cutoff-task2,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-cutoff-task3,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-cutoff-task4,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-cutoff-task5,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-error-task1,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-error-task2,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-error-task3,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-error-task4,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-error-task5,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-loading-task1,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-loading-task2,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-loading-task3,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-loading-task4,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-loading-task5,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-popup-task1,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-popup-task2,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-popup-task3,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-popup-task4,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-popup-task5,not
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-pornographic-task1,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-pornographic-task2,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-pornographic-task3,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-pornographic-task4,no
3XDSWAMB22SMBAQHZSNAX2W98KMCQL,261,Answer.question-pornographic-task5,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-ad-task1,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-ad-task2,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-ad-task3,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-ad-task4,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-ad-task5,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-captcha-task1,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-captcha-task2,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-captcha-task3,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-captcha-task4,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-captcha-task5,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-cutoff-task1,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-cutoff-task2,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-cutoff-task3,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-cutoff-task4,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-cutoff-task5,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-error-task1,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-error-task2,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-error-task3,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-error-task4,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-error-task5,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-loading-task1,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-loading-task2,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-loading-task3,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-loading-task4,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-loading-task5,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-popup-task1,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-popup-task2,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-popup-task3,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-popup-task4,not
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-popup-task5,very
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-pornographic-task1,yes
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-pornographic-task2,yes
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-pornographic-task3,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-pornographic-task4,no
3UUSLRKAUL3MAKRG3P9FHHXWO3UD7U,368,Answer.question-pornographic-task5,no
3SBX2M1TKDNJG6D26DHSE4KLGGTQ4S,339,Answer.question-ad-task1,no
3SBX2M1TKDNJG6D26DHSE4KLGGTQ4S,339,Answer.question-ad-task2,no
3SBX2M1TKDNJG6D26DHSE4KLGGTQ4S,339,Answer.question-ad-task3,no
3SBX2M1TKDNJG6D26DHSE4KLGGTQ4S,339,Answer.question-ad-task4,no
3SBX2M1TKDNJG6D26DHSE4KLGGTQ4S,339,Answer.question-ad-task5,no
3SBX2M1TKDNJG6D26DHSE4KLGGTQ4S,339,Answer.question-captcha-task1,not
3SBX2M1TKDNJG6D26DHSE4KLGGTQ4S,339,Answer.question-captcha-task2,not
